,name,text
54,2019-09-19 23.25.10 2136436597399244611_moma.jpg,CCH Frieze artist kunst fineart cchproduction contemporaryartist contemporaryart arte artsy artoftheday instaart instaartist artworks artcollector insta contemporaryartmuseum artdealer artadvisor artgallery gallery masterpiece moma tate contemporaryartcollector contemporaryartgallery cchphotoproject friezeartfair
55,2019-09-19 23.30.22 2136439211925411145_moma.jpg,tainan taiwan moma gu bowwowkorea nous MO style
56,2019-09-19 23.39.29 2136443800269225447_moma.jpg,juliaohrl streetwear sneakers stoneisland palace ourlegacy streetfashion carhartt nike daily trending airjordan adidas jewelry yeezy moma outfitsociety trends travel earth supreme culture fitpic instagram streetphotography music djs fitrotation modernnotoriety helsingborg korvlover
57,2019-09-19 23.40.23 2136444249997668898_moma.jpg,Schaufensterpuppe l auf Kunststoff x cm brunoover newyork moma dali Picasso potero Madrid Barcelona K ln Ehrenfeld Paraguay CostaRica Afrika Pretoria Kapstadt Amsterdam art artcolon D sseldorf bonn mapalais boesner m nchen Paris bonn art artcolon D sseldorf Museen Dresden Leipzig boppard
58,2019-09-19 23.43.24 2136445769585854141_moma.jpg,Asuuuumadre apoco no se te antoj elnewyorkino MoMA bagel
59,2019-09-19 23.45.37 2136446884968275329_moma.jpg,Oto al al fin la Primavera artist moma
60,2019-09-19 23.49.17 2136448731772133602_moma.jpg,Photobookview Helen Levitt Slide Show Powerhouse Books New York City s visual poet laureate Helen Levitt renowned for her iconic black and white street photographs also possessed a little known archive of color work which was collected for the first time in Slide Show which was her third PowerHouse Books monograph In and again in Helen Levitt received grants from the Guggenheim Foundation to photograph in color on the streets of New York where she had photographed two decades earlier in black and white But tragically the best of these pioneering color pictures were stolen from her apartment in and she had to start over again In the new work color photos were shown as a continuous slide projection at New York s Museum of Modern Art an early example of a slide show presentation by a museum and one of the first exhibitions of serious color photography anywhere in the world Slide Show presents more than one hundred photographs including eight surviving images from the series more than half of which had never been exhibited or published before Helen Levitt August March was an American photographer She was particularly noted for street photography around New York City and has been called the most celebrated and least known photographer of her time Slide Show Published by PowerBooks Photographs by Helen Levitt Text by John Szarkowski Hardcover x inches pages four color photographs ISBN Images The Helen Levitt Estate Image Slide Show Photobook Cover Sources Powerhousebooks comAmericansuburbx comLensculture con Helenlevitt photobook photobooks slideshow filmphotography documentaryphotography streetphotographynyc colorfilmphotography colorphotography moma newyorkcity nyc filmisnotdead flimisalive analogphoto analogphotography streetphotography mipphotobites mipphotobookview
61,2019-09-19 23.55.50 2136452033610964821_moma.jpg,Italienische Landschaft Acryl auf Holz x cm brunoover newyork moma dali Picasso potero Madrid Barcelona K ln Ehrenfeld Paraguay CostaRica Afrika Pretoria Amsterdam art artcolon andernach berlin boesner Paris mapalais Mainz Museen Dresden Leipzig boppard art Koblenz Neuss k lle
62,2019-09-19 23.56.43 2136452476195274598_moma.jpg,This little boy reminds me daily of how much I am loved I never knew someone could ever love me as much as the love he gives me When I think about the man he ll grow to be one day all the kindness and love he ll put out into the world and the good he ll do it over joys my heart Mom momlife moments Mommy mommylife moms momboss mommyandme momentos momsofinstagram momswithcameras momo MomofBoys momblog momoftwo moma momstyle MomentsOfMine momandson son
63,2019-09-20 00.00.16 2136454258521269541_moma.jpg,photo credit vicky
64,2019-09-20 00.00.29 2136454375074284748_moma.jpg,mommmy momqween moma children instababyboy instamama
65,2019-09-20 00.01.19 2136454790570802264_moma.jpg,Today on MadameArchitect paolantonelli Link in bio Paola is the Senior Curator at themuseumofmodernart in the Department of Architecture Design as well as MoMA s founding Director of Research Development She earned the Design Mind Smithsonian Institution s National Design Award in and in was named one of the most incisive design visionaries by Time magazine In her interview Paola talks about the room she makes for others in design advising young architects to detach themselves from building and to embrace that and those not in the mainstream madamearchitect womeninarchitecture shedesigns wia interview career inspiration series architecture design designer curator editor visionary creative moma nyc newyork milan italy theeyetravels designmind
66,2019-09-20 00.02.47 2136455528054734233_moma.jpg,Lot on Sept surrealist oil on canvas by Richard Lytle American b richardlytle modernart americanartist oiloncanvas sixteenamericans MoMa whitneybiennial fullbrightfellow yaleschoolofart thecooperunion thcenturyart abstractart biomorphicabstraction oilpainting gesturalabstraction artauction greenmountaincollege
67,2019-09-20 00.04.02 2136456161529334209_moma.jpg,Link in bio The great secret of every contemporary design endeavor whether it s an exhibition or a website is that you get to discover new worlds Design captures everything Design is an enzyme It helps every other discipline become life By doing contemporary design you get to plunge into completely different worlds For Items I got to meet all the fashion designers but also garment manufacturers Literally every single exhibition in my career has been a new field of research paolantonelli on her work with themuseumofmodernart madamearchitect womeninarchitecture shedesigns wia architecture interview career inspiration series design designer moma nyc newyork exhibition creative gallery art designvision archinerd archilover fashion fashiondesign trends
68,2019-09-20 00.04.13 2136456249668155379_moma.jpg,Everything will be taken away Nara femalerapper rapper artist music hiphop rap fitness fitgirl fitbody travel travelgram traveling healthy actress model photomodel instagram instagood museum museumofmodernart moma art selfie city newyorkcity nyc newyork usa tb
69,2019-09-20 00.05.23 2136456835870767057_moma.jpg,Qrcode Lot toujours en place et tjs avec du bitcoin capturer sydloc streetart btc btcartists bitcoin bitcoins cryptoart cryptocurrency bartouxgallery art galeryart artgallery moma conceptualart contemporaryart streetart buzz qrcode lot Artcurial urbanart qrcodes hodl lavomatic rivoli
70,2019-09-20 00.10.53 2136459607225088433_moma.jpg,philippecroq art abstractexpressionism abstractart abstractpainting abstractartist visualart artgallery artlovers artcurator artfair artnews artnet artsy saatchiart fineart moma contemporaryart artforsale contemporary modernart modernpainting artoftheday abstract contemporaryartist artist gallery artmuseum
71,2019-09-20 00.15.22 2136461857737966929_moma.jpg,Moma x Off White AF this is a grail so don t be caught lacking without these offwhite offwhitenike moma offwhiteaf virgilabloh airforce hypeshoes
72,2019-09-20 00.16.50 2136462600412705460_moma.jpg,TARSILA DO AMARAL ABAPORU n o pintei o olho pois estou com alergia kkkk imagens com menor qualidade pois estou sem c mera tarsiladoamaral moma arthistory abaporu antropofagia art momacollection frame moon paint makeupartist vscocam artist painter green negro culture mua portrait gay pintura bodypaint impressionism expressionism eyes eyebrows photographyislife photography samsunga luisance oficial colormakeoficial
73,2019-09-20 00.18.29 2136463428630732358_moma.jpg,MOMAwww massimilianomalagoli it malagolishoes shoes top MOMA new style Almaty followme beautiful trendy
74,2019-09-20 00.22.29 2136465444236724664_moma.jpg,illustration avantarte art arts modernart instaoftheday artwork graphicdesign artlovers moma
75,2019-09-20 00.23.14 2136465825297640468_moma.jpg,Este viernes noche ya ten is plan Todos a MOMA Barajas Que vamos a liarla bien gorda con nuestro jonylosadaoficial Maka Flamenco Fusi n Madrid M sica Directo Flamenquito Rumbas Afterwork LiveMusic Events Party Fiesta Verano TheMadridBible Music Concierto Rumbitas Guitarra Caj n Makau Festival Summer Moma Barajas IrishTavern momairishtavern
76,2019-09-20 00.28.57 2136468700524840962_moma.jpg,MoMA has got some pretty good things in it s gift store shotwithlove books museum moma nyc newyorkcity mm bokeh travelphotography glowing lightanddark fine giftshop nikon bright museumofmodernart usa smile up outoffocus summer instagood photooftheday indoors manhattan downtown
77,2019-09-20 00.31.01 2136469741041039434_moma.jpg,art arte artist artmodern basquiat contemporaryart graffiti music vinylstore basquiat sensational best psichedelic paint paper posterart moma vegan colorful streetart streetstyle illustration artillustration inkstragam artnews
78,2019-09-20 00.37.21 2136472923050115505_moma.jpg,MOMAwww massimilianomalagoli it malagolishoes shoes nuove MOMA moda cremona comfort stivaletti rovigo rimini nuovacollezione style quality lux parma italyanshoes new sneakers scarpe milano bologna italy palermo tuscany followme beautiful roma trendy verona
79,2019-09-20 00.43.19 2136475934199514317_moma.jpg,C digo ComemeLosHuevos en la tienda del Fortnite momos momazos moma ufc
80,2019-09-20 00.45.13 2136476884073903037_moma.jpg,Mit der Brechstange erreicht man nur Angst aber keinen Erfolg Im Moma Museum of modern arts in New York bot sich mir dieses Bild und pr gte sich bei mir ein Egal wie sehr wir etwas wollen wir m ssen dem Ganzen auch die n tige Zeit geben throwback throwbackthursday thursday moma ny newyork usa flashback motivation time zeit liebe love museum art kunst ausstellung man energy goals ziele travel change mindset newyork museum of modern art friends
81,2019-09-20 00.46.15 2136477408287685721_moma.jpg,Hauptsache uns schmeckt s moviemampf moma filmcatering quizduell lunch matzi bouillabaisse fish halibut haddock clams yummy eatit
82,2019-09-20 00.46.28 2136477515434966242_moma.jpg,From the exhibition titled Politics of Design Design of Politics Curated by architect designer and design theorist Friedrich von Borries the exhibition addresses the major question of the sort of world we want to live in and how we can shape it artinstallation artmuseum pinakothekdermoderne pinakothekdermodernem nchen pinakothek modernart moma museumofmodernart
83,2019-09-20 00.48.09 2136478366232795336_moma.jpg,Love that I can be a chaperone for my daughters field trip mom momlife mommy moma moms
84,2019-09-20 00.53.58 2136481290592461378_moma.jpg,Sheila Rennick and Amanda Doran at Hillsboro Fine Art Dublin selfportrait doubleportrait sheilarennick amandadoranartist contemporarypainting contemporaryart hillsborofineart opw rha tategallery tate dhg richardprince moma selfie
85,2019-09-20 00.56.16 2136482446508623991_moma.jpg,fineart contemporaryart abstract artcurator conceptualart photoart moma abstractart artcollector artnet abstractphotography artnews whitecube art contemporaryartist artgallert artinfo lensecuture artbasel kunst photography photoart contemporaryphotography
86,2019-09-20 01.00.12 2136484422774941095_moma.jpg,Hey Maa what s that bright thing in the sky it s the sun that s shining my nanu newtomotherhood momlifebelike momlifeisthebestlife mommyandme moma newmom momsofinstagram mombloggers lifestyle kolkatabloggers kolkata igers kolkatagram kolkatainstagrammers indianbloggers instagrammersgallery instagrammers newmommylife instagrammershub myboy newmom newmommylife
87,2019-09-20 01.04.14 2136486461465616104_moma.jpg,moma ps ny LIC museum tour holiday
88,2019-09-20 01.05.17 2136486990544026285_moma.jpg,cyclops eye creature plateart art red
89,2019-09-20 01.10.37 2136489667642563874_moma.jpg,rcr moma art fondation louisvuitton paris photo photographie r flexion conception r alisation giacometti
