,name,text
28,2018-04-22 21.57.11 1763132808534393975_leeum.jpg,When you mix stairs with art 💡#art #museum #light #yellow #leeum #seoul #seoullovers
29,2018-04-22 21.58.06 1763133274756145984_leeum.jpg,The top #leeum #seoul
30,2018-04-22 22.03.08 1763135803997075657_leeum.jpg,Alchemy #art #stairscase #leeum #museum #modernart #seoul #korea
31,2018-04-22 23.11.42 1763170317164268008_leeum.jpg,#koheinawa#leeum#leeummuseum#deer#pixcel
32,2018-04-22 23.41.10 1763185143901724417_leeum.jpg,Wanderlusting together. #leeum #leeummuseum #seoul #asia #korea #southkorea #marriage #couple #mrosovskytravels #husbandandwife #worldtravel #wanderlust #spring #whiteflowers
33,2018-04-23 00.42.29 1763215492711122149_leeum.jpg,#리움미술관 #👍🏻오빠가 순록 등에 종기났ㄷHㅠㅅㅠ..#데일리 #데일리그램 #daily #dailygram #전시 #전시스타그램 #exhibition #리움미술관 #leeum #일상 #일상스타그램 #소통 #선팔 #맞팔 #f4f
34,2018-04-23 00.51.46 1763219775332091546_leeum.jpg,South Korea Day 2. #Seoul #SouthKorea #Leeum #Museum #Samsung #Art
35,2018-04-23 00.55.56 1763222780550903355_leeum.jpg,WE STAN SAVAGE LIAM👊.@harrystyles @niallhoran @zayn @liampayne @louist91 @onedirection #twitter #tweet #reply #savage #savageliam #savagetweet #savagereply #metroentertainment #liampayne #payno #leeum #liamjamespayne #james #payne
36,2018-04-23 02.03.46 1763256921009643436_leeum.jpg,#韓国#韓国旅行#韓国生活#korea#l4l#韓国好きな人と繋がりたい#韓国コスメ#韓国カフェ#おしゃれさんと繋がりたい#instagood#leeum#미술#미술관#아트#美術館#museum#서울
37,2018-04-23 09.38.33 1763485821300623136_leeum.jpg,夢を覚えてるなんて久しぶりなんだけど。悲しくて少し辛い夢を見てさ、でもどうやらその夢は自分が変わりたいって思っているらしいのだ。まぁ私も変わらなきゃと思っていたし、そのタイミングなんだろう！！変わるね！って言った方が変われそうだから言っとくね。夢は全然グッドナイトベイビーズじゃなかった。#ちなみに #掛け布団は #全てベッドの下に #投げ捨ててました #寒かった #夢 #写真は #梨泰院 #seoul #artmuseum #leeum
38,2018-04-23 12.22.55 1763568551236520766_leeum.jpg,#leeum #leeummuseum
39,2018-04-23 13.12.33 1763593527144436551_leeum.jpg,"#ArchitectureNo pains, no gains. 上り坂があるなら、下り坂もあるよね。"
40,2018-04-23 14.43.55 1763639514699620441_leeum.jpg,Kohei Nawa - PixCell-Double Deer 6 (2012)#koheinawa #pixcell #artdeer #leeum #seoul #roadtotheocean #southkorea #art #modernart #instadeer #deer #trip #travel #korea #instatravel #travelling #traveling #blackandwhitephotography#bw#артолень #современноеискусство #сеул #южнаякорея #корея #путешествие #путешествия #олень
41,2018-04-23 15.58.02 1763676822924447105_leeum.jpg,Man in the mirror: Leeum museum Weekend date.파란하늘 리움에서 주말 데이트. #leeum #artmuseum #selfieporn #artsyfartsy #fashiongram #fashionblogger #seoultrip #koreatrip #marni #gucci #travelphotography #luxurylifestyle #travelersnotebook #travelblogger #lfl #fff #l4l #f4f #셀피그램 #셀스타그램 #패션스타그램 #마르니 #구찌라이톤 #리움 #데이트그램 #서울여행 #럽스타그램 #셀스타그램 #좋아요반사 #선팔하면맞팔 #맞팔
42,2018-04-23 16.55.47 1763705885517337937_leeum.jpg,"Check this museum out if you are in Seoul, museum itself and the surroundings are so photogenic,lots of cool cafes around 😍 #seoul #southkorea #leeum #leeummuseum #seoulinsta #thediscoverer #idiscoveto #nowdiscovering #architecture #stairs #architecturehunter"
43,2018-04-23 17.53.34 1763732473941242654_leeum.jpg,Blonde bride#전주웨딩 #결혼준비 #웨딩촬영 #전주리움 #리움웨딩 #신부 #드레스 #결혼 #사진 #wedding #dress #veil #bride #blonde #leeum
44,2018-04-23 18.02.08 1763736544227939639_leeum.jpg,4월의 야외촬영#전주웨딩 #전주여행 #꽃 #신부 #신랑 #웨딩 #결혼준비 #전주리움 #4월 #봄 #야외촬영 #웨딩촬영 #결혼 #wedding #photography #april #spring #flowers #marriage #bride #snap #leeum
45,2018-04-23 20.59.23 1763828009155948338_leeum.jpg,Museo Leeum de Samsung en Seúl #leeum #museum #samsung #seoul #korea #asia #corea #박물관 #리음 #삼성 #서울
46,2018-04-23 21.46.09 1763852035169264930_leeum.jpg,ZIAM💥hlaksnjxhbslq.@harrystyles@niallhoran @liampayne @louist91 @onedirection#management #same #samemanagement #ziam #ziamlives #ziamforever #lovely #beautiful #wme #zaynmalik #liampayne #ziammayne #malik #payne #zen #payno #leeum #zaynjavaddmalik #liamjamespayne #javadd #james
47,2018-04-23 22.13.31 1763865804933455653_leeum.jpg,"Museum 2Leeum , Samsung Museum of ArtDesigned by French architect Jean Nouvel working with Mark Quinlan to create rusted stainless steel thus inventing the black patina of the exhibition spaces as geometric “boxes”. Along with the focus on spatial harmony with the ground and trees this building stands strong with Museum 1 designed by Botta and the Koolhaas  third building in the museum complex. Museum 2 showcases modern and contemporary works by Korean and international blue-chip artists.#privatemuseums #leeum #koolhaas #museum #museo #samsung #remkoolhaas #gallery #contemporaryart #donaldjudd #damienhirst #warhol #rothko #stainlesssteel #architecture #korea #seoul #koreanart #modernart Photo courtesy of Leeum, Samsung Museum of Art"
48,2018-04-23 22.27.42 1763872945861822661_leeum.jpg,"Leeum MuseumSamsung Museum of ArtSeoul, KoreaRem Koolhaas completes the triumvirate of internationally renown  architects chosen for the Leeum museum complex. His design of the Samsung Child Education and Culture Center incorporates steel and glass with an interior “black box” exhibition areas for light control and dynamic display focus.Photo courtesy of Leeum, Samsung Museum of Art. #privatemuseums #seoul, #museum #leeum #leeummuseum #children #contemporaryart #art #remkoolhaas #botta #nouvel #cultural #Samsung #korea"
49,2018-04-24 00.12.28 1763925673455519117_leeum.jpg,#leeum #리움미술관 #전시 #미니멀리즘 #미니멀라이프 #주택리모델링 #거실인테리어#주방인테리어  #아파트인테리어 #아파트리모델링 #인테리어스타그램 #인테리어 #인테리어소품 #인테리어가구 #인테리어데코 #주택인테리어 #minimalism#interiorstyling #세덱  #라꼬르뉴#키친바흐 #카르텔 #비트라#모벨랩#구비체어 #판텔라 #루이스폴센 #interior #interiordesign
50,2018-04-24 07.58.13 1764160100680954782_leeum.jpg,#leeum #seoul #roadtotheocean #southkorea #art #nadia #trip #travel #korea #instatravel #travelling #traveling #blackandwhitephotography #bw#музей #сеул #южнаякорея #корея #путешествие #путешествия
51,2018-04-24 10.20.07 1764225604176856294_leeum.jpg,서울구경~~~~ ..#vsco #vscocam #iphonephotography #iphonex #leeum #museum #서울구경 #이태원 #리움미술관
52,2018-04-24 18.41.19 1764483781757369856_leeum.jpg,그때와 오늘♥️ #리움 #leeum 그리고 오랜만에 #vsco
53,2018-04-24 19.23.33 1764505038060947458_leeum.jpg,🍋 #seoul #leeum
54,2018-04-24 23.22.23 1764622299813501623_leeum.jpg,サムソン美術館には90分の無料ガイドツアーあり。オール韓国語なれど質問をやりとりし、絵を見て何を感じるか、見学者に考えさせる飽きさせない内容。予定をオーバーして120分になるのも韓国らしい。で解説の最後が「私は美術専攻でもここの職員でもなく、ボランティアです。がっかりされましたか？」の笑顔。ボランティアのレベルの高さに舌を巻いた。#リウム#leeum#samsungmuseum#韓国一人旅#한국여행
