,name,text
62,2019-09-30 12.29.38 2144079186969920115_대림미술관.jpg,비슷한 취향
63,2019-09-30 12.43.15 2144086037501560699_대림미술관.jpg,엄마랑 경복궁 데이트 대림미술관 숨겨진 일곱가지 사연 하이메 아욘
64,2019-09-30 12.46.09 2144087502461609191_대림미술관.jpg,월요일은 고스마 고정휴무일입니다 충전해서 내일뵙겠습니다 서촌 서촌맛집 맛집 경복궁 경복궁맛집 고스마 파스타 맛집투어 종로 원테이블 단체 단체회식 와인 서촌와인 대관 연말모임 경복궁역맛집 서촌파스타 데이트 파스타 서촌데이트 서촌회식 회식 대림미술관맛집 서촌바 서촌레스토랑 서촌대관 대림미술관
65,2019-09-30 12.58.07 2144093519451790236_대림미술관.jpg,엄마랑 경복궁 데이트 대림미술관 숨겨진 일곱가지 사연 하이메 아욘
66,2019-09-30 13.14.58 2144102004326413234_대림미술관.jpg,월 전시회 일정 이제 완연한 가을 월 선선한 날씨가 지나가기 전 쉬는 날 가족들과 함께 재밌고 유익한 전시관람 어떠신가요 해피인사이드 로마이전에트루리아 한국전통어린이장신구의현대화 키스러브모먼트 하이메아욘 숨겨진일곱가지사연 한글의큰스승 곤충오딧세이 벅스라이브
67,2019-09-30 13.32.55 2144111042756800647_대림미술관.jpg,대림미술관 하이메아욘 하이메아욘숨겨진일곱가지사연
68,2019-09-30 13.50.55 2144120103428734353_대림미술관.jpg,신형으로 바뀌어서 이제는 안 나올 오픈했을때 오리지널 디자인 도토리 티샤쓰 개 생각보다 갖고 싶어하는 친구들이 많아서 판매하려구 한당판매 구성 기깔나게 해볼게 친구들 도토리브라더스
69,2019-09-30 14.47.49 2144148738192905592_대림미술관.jpg,여행 여행스타그램 여행그램 대림미술관 아트 미술관 서울 한국 노필터
70,2019-09-30 15.37.55 2144173951588606886_대림미술관.jpg,대림미술관 하이메아욘숨겨진일곱가지사연 롤링파스타종로점 마르게리따 크림수프파스타 매운우삽겹토마토파스타
71,2019-09-30 15.38.41 2144174339268088269_대림미술관.jpg,이유는 모르겠지만 미술관에서 책 읽는 남자 대림미술관 흑백 흑백사진 빛 복도
72,2019-09-30 16.02.47 2144186466167125942_대림미술관.jpg,이유는 모르겠지만 미술관에서 책 읽는 남자 대림미술관 빛 복도
73,2019-09-30 16.11.19 2144190758048330376_대림미술관.jpg,대림미술관 옆 분위기 있던 카페 카페 이름도 미술관옆집 가격도 너무 착하고 넓고 케이크도 맛있음 아쉬운건 커피는 좀 흐렸다는 그래도 서촌 나들이 하신다면 추천해요 카페놀이 카페스타그램 카페 커피스타그램
74,2019-09-30 16.42.13 2144206318629950096_대림미술관.jpg,월 일 날씨 좋다 다시 여름이 온듯한 언니가 준 대림 미술관 티켓 오랜만에 미술관 나들이 음 현대미술은 뭔가 음 걍 그저그렇다 미술관도 좋았지만 산책이 더 좋다아 날씨가 좋으니 산책하며 여봉이랑 사진한컷 첫번째 사진은 행복햐 마지막 사진은 오빠 표정 따라하기 이상한 오빠의 표정 여봉아 앞으로도 쭉 행복하쟝 주말나들이 경복궁 대림미술관 숨은일곱가지사연 산책 광화문거리 사진찰칵 신혼부부 신혼부부일상 부부스타그램 행복스타그램 벌써 결혼한지 개월
75,2019-09-30 16.45.12 2144207813228875948_대림미술관.jpg,미술수업 대림미술관
76,2019-09-30 17.05.53 2144218228465839772_대림미술관.jpg,어느순간 인스타에 애들 사진뿐 내 지분 넘 없어서 나도배 눈베림주의 어느날전시 대림미술관 하이메아욘
77,2019-09-30 17.29.32 2144230130181404018_대림미술관.jpg,프레넬 렌즈 를 아시나요 프레넬 렌즈는 년 프랑스 물리학자 프레넬이 발명한 것으로 렌즈를 띠로 나누어 경사각을 만들고 두께를 줄인 렌즈입니다 등대의 불빛을 멀리 보내기 위해 처음 사용되었으며 현재는 조명 디스플레이 카메라 등에 이용되고 있습니다 물론 콩크에 오시는 분들께는 어떻게 다르게 사용할 수 있을지 상상력을 자극시키는 아주 재미난 소재입니다 런던의 아티스트 트리오인 트로이카 의 라는 작업에도 사용되었어요 년 대림미술관에서 볼 수 있었죠 콩크에서 요리조리 뜯어보며 마음껏 느껴보시길 바랍니다 자재라이브러리 콩크 공유샘플실 프레넬렌즈 트로이카 빛 인테리어디자이너 대림미술관
78,2019-09-30 17.31.59 2144231365216848142_대림미술관.jpg,하이메 아욘 숨겨진 일곱 가지 사연 대림미술관 하이메아욘 숨겨진일곱가지사연
79,2019-09-30 17.57.09 2144244030632781172_대림미술관.jpg,도하빼고 놀러다니기 유꿀 유도하 대림미술관 시엄마찬스
80,2019-09-30 17.57.30 2144244206422873190_대림미술관.jpg,이 문을 지날 때면 마치 다른 세계로 들어가는 기분이 들어요 시간도 공간도 계절마저도 뛰어넘는 듯한 그런 경험 유난히 짧아 아쉬운 가을 월도 오늘이면 끝이네요 점점 노란색으로 변해가는 나무를 보니 이제는 정말 가을이 찾아오려나 봐요 그렇게 설렘과 기대를 담아 월 안녕 월 안녕 대림미술관 하이메아욘 숨겨진일곱가지사연
81,2019-09-30 18.09.20 2144250165833555461_대림미술관.jpg,대림미술관 셀카 서울나들이 주말나들이 가족여행 미술관 데이트 데이트룩 가족스타그램 선팔 맞팔 맞팔환영 선팔하면맞팔
82,2019-09-30 18.47.49 2144269529398904209_대림미술관.jpg,대한폴댄스연맹 부천폴댄스 부천역 폴댄스 부천맛집 부산폴댄스 수원폴댄스 더드림이벤트 운동하는여자 폴타는여자 폴피트니스 일상 대림미술관 하이메아욘 숨겨진일곱가지사연 전시회
83,2019-09-30 19.22.41 2144287081245394588_대림미술관.jpg,하이메 아욘 전시를 드디어 대림미술관 전시 하이메아욘 숨겨진일곱가지사연 셀카 셀스타그램 전시스타그램
84,2019-09-30 19.32.05 2144291816321438975_대림미술관.jpg,감상 전시회 대림미술관 그리는것보다멋진건없어 감상 휴일 되돌아보기 좋은선물
85,2019-09-30 20.26.41 2144319296737970064_대림미술관.jpg,미술관 과제하러 갔는데 휴관 하 대림미술관 은 월요일 휴관입니다
86,2019-09-30 20.27.07 2144319509271921743_대림미술관.jpg,대림미술관
87,2019-09-30 20.48.00 2144330022856365575_대림미술관.jpg,집콕만 하다가 간만에 주말데이트이건 무슨 작품일까 를 한참 고민한 전시회 전시회 보고 용산가서 누워서 영화보고 집으로 전시회 대림미술관 하이멘아욘 미술작품의세계는어려워 신혼스타그램 신혼부부 데이트 럽스타그램
88,2019-09-30 21.01.53 2144337009416783193_대림미술관.jpg,슬쩍
89,2019-09-30 21.22.50 2144347553169014043_대림미술관.jpg,하이메아욘숨겨진일곱가지사연 대림미술관 전시 보고듣고많이 느끼길 키즈노트
90,2019-09-30 21.37.28 2144354919943424051_대림미술관.jpg,대림미술관다운 전시로구만 귀욥 나는 그림 언제 그리나 대림미술관 전시 하이메아욘 숨겨진일곱가지사연 셀카 셀스타그램 전시스타그램
91,2019-09-30 22.04.41 2144368618925661684_대림미술관.jpg,담벼락 좀 잠깐 빌릴게유
92,2019-09-30 22.07.35 2144370076933739700_대림미술관.jpg,숨은 해슬 찾기 대림미술관 하이메아욘 숨겨진일곱가지사연 전시회
93,2019-09-30 22.13.33 2144373079384296820_대림미술관.jpg,월 매주 금욜 저녁 전시도 보고 지현이도 보고
94,2019-09-30 22.14.02 2144373329213999102_대림미술관.jpg,테라스에 앉아따뜻한 뱅쇼 드시면 너무 좋을 것 같아요
95,2019-09-30 22.17.45 2144375194161399110_대림미술관.jpg,하이메아욘 아욘 대림미술관
96,2019-09-30 23.50.06 2144421681822054684_대림미술관.jpg,하이메아욘 전시 하이메아욘숨겨진일곱가지사연 대림미술관 힐링 전시 힐링글귀
97,2019-09-30 23.51.27 2144422355444167329_대림미술관.jpg,하이메아욘 대림미술관 전시 힐링 힐링글귀 하이메아욘숨겨진일곱가지사연
98,2019-10-01 00.02.11 2144427760408092828_대림미술관.jpg,전공수업에서 단체견학 따로 또 오고싶다 새롭게 발견한 너무 맘에 드는 작가분 하이메아욘 전시 대림미술관
99,2019-10-01 00.37.02 2144445300097729951_대림미술관.jpg,어느 날의 기록 언제나 업뎃은 세월아네월아 전시는언제나좋아
100,2019-10-01 00.39.19 2144446444211655591_대림미술관.jpg,어제엄마랑보고온전시회 티켓생겼는데엄마가게근처고해서같이보고옴 전시는잘안보는데생겨서본거 전시는돈이좀아깝다라고생각하는편이라 암튼잘보고왔음 큐레이터분설명이더해져서확실히더좋았던듯 하이메아욘의전시였는데작품들이정말특이하다는 전시보고커피한잔마시고바로성당 전시보기전에근처초밥집에서초밥우동세트도먹고 좋은하루엿음 종로구 통의동 대림미술관 하이메 아욘 하이메아욘 하이메아욘숨겨진일곱가지사연 숨겨진일곱가지사연 하이메아욘전시회 전시회 공짜티켓 생각보다즐거웠음 커피 아아 미술관옆집 미술관옆집카페 초밥 효자동초밥 우동 우동세트 전시회스타그램
101,2019-10-01 00.46.20 2144449976805431451_대림미술관.jpg,넘 재밌었고만 대림미술관 전시 하이메아욘 숨겨진일곱가지사연 셀카 셀스타그램 전시스타그램
102,2019-10-01 01.26.16 2144470080195556159_대림미술관.jpg,다양한 사물에 분명한 컨셉과 재료를 합쳐 자신의 세계관을 표현 세라믹을 좋아하는 듯 단순하지만 톡톡튀는 도형과 선이 주를 이룬다 신진작가 하이메아욘 하이메아욘숨겨진일곱가지사연 숨겨진일곱가지사연 대림미술관
103,2019-10-01 02.13.35 2144493892208525226_대림미술관.jpg,날은 좋았는데 더웠 서울 가는 김에 겸사겸사 오전 시 오픈에 맞춰 후다닥 보고온 하이메 아욘 숨겨진 일곱 가지 사연 왓챠에서 무료입장권이 당첨됐었는데 기한이 일까지였 가볍게 둘러보고 오기 좋더군요 입장이 무료여서 부담없이 도록도 질렀고 하이메아욘 대림미술관
104,2019-10-01 02.17.17 2144495758253857993_대림미술관.jpg,오래간만에 나온 현장 구슬모아당구장 굿즈모아마트 광고판 설치작업 항상 느끼는 것이지만 예쁘다 라는 말을 들을때 힐링이 된다 오늘도 지나가시던 분들의 인증샷에 뿌듯해하며 프로젝트를 진행 덕분에 좀 일찍 끝난듯 굿즈모아마트가 재미있는 굿즈 들이 많은 재미있는 프로젝트라는 담당자분의 말에 우리 굿즈 담당자와 벤치마킹하러 가는걸로 약속아닌 약속을 굿즈모아마트 많이 와주세요 전시디자인 남이디자인 광고판설치 대림미술관 디뮤지엄
105,2019-10-01 07.28.57 2144652621280182512_대림미술관.jpg,맨날 야근 하느라 바쁜 아빠가 집에는 잘 들어오는지 혹시 출장을 간건 아닌지 아리송한 아들과 함께 일요일은 휴무 개월 아들의 의식의 흐름과 맥을 갖이 하는 아리송한 재능을 가진 작가의 전시회 나들이 대림미술관 하이메아욘숨겨진일곱가지사연 온가족이출동 그림좀볼줄아는아기 주말에도경복궁이라니 아빠가바빠도아들은자란다 아들스타그램
106,2019-10-01 07.29.14 2144652766848808771_대림미술관.jpg,글 너와 함께 있다 집에 돌아가는 길은 매번 서글프지만 내 품에 배인 네 향기가 은은하게 올라올 때나 내 손에 남은 보드라운 너의 온기가 느껴질 때면 나는 얼마나 행복한지 몰라
107,2019-10-01 08.46.03 2144691429606374967_대림미술관.jpg,경복궁역 대림미술관 하이메아욘 숨겨진일곱가지사연 전시회 가을가을한날씨 덥게 돌아다님 집에 가져가고 싶은 전시회였다
108,2019-10-01 09.00.51 2144698879279154537_대림미술관.jpg,월의 시작스쿠퍼로 시작하세요 클래식 바닐라 새로 내었습니다 자몽 소량입니다 젤라또클래식바닐라로투스바질우유프랑스쇼콜라라즈베리크림치즈잔두야피스타치오민트초코칩리조쑥인절미프랑스홍차제주말차 소르벳또자몽 백향과 스쿠퍼 스쿠퍼젤라또 서촌 젤라또 서촌스쿠퍼 서촌젤라또 서촌디저트 서촌데이트 서촌나들이 경복궁역맛집 경복궁맛집 경복궁 대림미술관 수성동계곡 박노수미술관
109,2019-10-01 09.17.48 2144707406173496912_대림미술관.jpg,월 매주 금요일 저녁전문 디자이너의 시선으로 바라보는 하이메 아욘의 전시 그리고 그들의 이야기 디자인톡 에듀케이터와 함께하는 전시 감상과디자이너의 관점에서 풀어가는 스페셜 토크로하이메 아욘의 전시를 특별하게 즐겨보세요 이석우산업디자이너의 시각으로 바라보는 하이메 아욘 대 상 디자인에 관심 있는 성인 누구나 일 자 금요일 시 간 장 소 통의동 서촌 대림미술관 전시실 참가비 원 전시 관람 포함 신 청 인터파크에서 대림미술관 디자인톡을 검색하세요 금 연사 확인 및 티켓팅은 월 부터 가능합니다 본 프로그램은 과 함께합니다
110,2019-10-01 09.45.32 2144721370161159477_대림미술관.jpg,월 대림미술관
111,2019-10-01 09.51.09 2144724190417235633_대림미술관.jpg,한달만에 드디어 봄 태풍뿌셔
112,2019-10-01 09.58.41 2144727985366181958_대림미술관.jpg,하이메 아욘 숨겨진 일곱 가지 사연 재밌게 봤는데일곱 가지 사연이 뭐였지 하이메아욘 하이메아욘숨겨진일곱가지사연 대림미술관 미술관가는이유 혼자갈데가없어서
113,2019-10-01 11.53.26 2144785746058089792_대림미술관.jpg,대림미술관 하이메아욘 미술관에서
114,2019-10-01 12.23.47 2144801016947136193_대림미술관.jpg,대림미술관 감성적인 문구 글귀
